All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Shazam Counts,Explicit Track
1873,0.020132463444293265,0.015856689706824408,0.04408773168967684,0.01467100300322768,0.431692989452147,0.00021479124462163527,0.0006292934327616529,0.3034583753719901,0.008394028293628996,0.014742809684950524,0.0457141926625027,0.06382980848640446,0.00048261625258042197,0.03514083141038192,0.011128469442457755,9.815790742030833e-05,0.114988705543999,0.002543051286214832,0.0014482165378657706,0.008076251502186984,0.03265837124888489
1875,0.020132463444293265,0.22028341571617,0.19915784624088104,0.3025917635675495,0.6947980869280048,0.019350141233952803,0.025597792652018607,0.0010101398836862444,0.0003985059130280943,0.0004054003427509761,0.012800256217045065,0.5189843767361084,0.13690101866903662,0.03339439199661829,0.2599310820987625,0.05525630407282284,0.46417710919635435,0.036895221373314406,0.012364198288485792,0.024284397380531862,0.03265837124888489
1868,0.020132463444293265,0.06988293373415608,0.11452579731059587,0.10196360828773696,0.6947980869280048,0.0022295707169908262,0.011568233834988836,0.009751981579300269,0.017409853077983536,0.025634856169727372,0.00018006718113863475,0.03452061280365837,0.00044717939487346793,0.03514083141038192,0.049666789308991585,0.0005841754473316849,0.114988705543999,0.0024301903360167613,0.0008165560643637687,0.012254212390769922,0.9704980811106045
1869,0.020132463444293265,0.335564444901403,0.00208336509194754,0.0016007644148473435,0.3159267465627696,0.09487235942044987,0.24618829880762597,0.022441504244317755,0.004933618034476752,0.005119018806414691,0.038375621001343854,0.05348538648072936,0.04216817320186071,0.03514083141038192,3.535932402378718e-05,5.622657558846661e-05,0.114988705543999,0.05704942737130292,0.023100021082352516,0.011598792572359793,0.03265837124888489
1866,0.020132463444293265,0.06945812519906769,0.06211476800967494,0.036014351921235394,0.6737496791299362,0.028629974328448625,0.053931082707920956,0.022441504244317755,0.004933618034476752,0.005119018806414691,0.08174177313727007,0.0912047047984501,0.007252743544023265,0.03514083141038192,0.049666789308991585,0.000575087904856501,0.033605143371996264,0.00023516626562435647,0.00015950220499233968,0.0033540505296077825,0.03265837124888489
1865,0.020132463444293265,0.2189291450605563,0.163639012112312,0.08213648573673166,0.6584417829700242,0.029376982938234195,0.057883119930662814,0.0044717250459609574,0.0003416174293162987,0.00024271135354070284,0.012173316071436189,0.13968890319468844,0.09991731399868377,0.02550373397210089,0.07451767011922329,0.004031611452204018,0.32065312058823503,0.2857197212436332,0.026215761251386055,0.024485125749846872,0.9704980811106045
1867,0.020132463444293265,0.012645336935488779,0.00866205616278026,0.038244131557440705,0.7263706986251078,0.005476766237312026,0.005701852352148702,0.022441504244317755,0.004933618034476752,0.005119018806414691,0.026835563573595796,0.0912047047984501,0.00010237314448675617,0.03514083141038192,0.0016200893409429255,0.00012483959605749212,0.057525808140016156,0.05704942737130292,0.023100021082352516,0.0001645127293470281,0.03265837124888489
1877,0.020132463444293265,0.10104784911805835,0.05323251878839616,0.06765889334526573,0.6584417829700242,0.04283427426928823,0.04072900014016752,0.002996433636280504,0.0005338206745726511,0.0007237646060054197,0.002652161858458748,0.025900261132262462,0.0028422609840196645,0.01874031280822883,0.009543739425538615,0.12616975915252981,0.17712913198011562,0.06295833043097712,0.005693937752346771,0.005046199008890767,0.03265837124888489
1874,0.020132463444293265,0.002703579928416271,0.0015820024356739855,0.1010660671705144,0.6584417829700242,0.0005703641716013137,0.0036078612827488317,0.022441504244317755,0.004933618034476752,0.005119018806414691,1.4368204273123953e-05,0.0017632764523539215,5.624898048722867e-07,0.03514083141038192,0.0063742793917003415,0.1473135035548993,0.08623060586164004,0.05704942737130292,0.023100021082352516,0.011598792572359793,0.9704980811106045
1878,0.020132463444293265,0.2066149959597651,0.17188270146394508,0.09167290203699531,0.8000401259183479,0.012950260276891548,0.0452903825212417,0.0022051515665536493,0.003946512722674333,0.001991201987086199,0.0019352537627784024,0.0912047047984501,0.0008594844218448541,0.0008454276454840073,0.014297929476296033,0.0006739719857622692,0.033605143371996264,0.014659697025296403,0.007548712978559517,0.005403255190931902,0.03265837124888489
1872,0.020132463444293265,0.08310988618192873,0.05560721623466482,0.037854703064338045,0.6584417829700242,0.1127966221746616,0.1115449410550156,0.015709930436128915,0.0029331583228752066,0.0024902986743303647,0.03386343309449404,0.0912047047984501,0.005125407101996276,0.008876990277582078,0.03331468967932569,0.001753294011108255,0.10058300472245198,0.033821356860316835,0.04282488721104443,0.011859170734094026,0.03265837124888489
1870,0.020132463444293265,0.1362380409755608,0.08925440936599643,0.053468954450173294,0.6632254752309019,0.08967152643232591,0.07311833768958924,0.004807762349831291,0.0003399933500591487,0.0004589653223314303,0.03828414009609835,0.08796679316631299,0.008628593606740877,0.011413273214034101,0.04916198984851707,0.006614527548729405,0.114988705543999,0.13429232404908276,0.019765576726115404,0.024168170654574307,0.03265837124888489
1881,0.01999082315279923,0.012170006238905018,0.023054213224795096,0.010807002804373822,0.631652863533799,0.004326729355567717,0.010225986185394671,0.001170372987654382,0.0003937657776010053,0.00034808756770175433,0.019665615778117502,0.050037245812171,0.0973900473053926,0.014513174580808794,0.004789549374781202,0.00896994386616714,0.16756086607290765,0.03577235856567896,0.009884639964110683,0.006891681595987948,0.03265837124888489
1879,0.01999082315279923,0.25385224813128093,0.3877498132593485,0.17133998710308768,0.8210885337164167,0.05125739871074153,0.12854063014143502,0.03798049039581562,0.014659674649613324,0.01801281762372242,0.02471933134477341,0.04141689414077509,0.05956092045831669,0.013526842327744119,0.18386404128664383,0.014896868115421501,0.11493540358326391,0.05704942737130292,0.023100021082352516,0.011598792572359793,0.03265837124888489
1882,0.03155342544836012,0.3330623643350575,0.0016836300011348411,0.0019263148032613267,0.3264509504618039,0.11747538828958719,0.16429552885507462,0.022441504244317755,0.004933618034476752,0.005119018806414691,0.22993953505581005,0.0017632764523539215,0.030084259019234432,0.03514083141038192,0.049666789308991585,0.027211749960799364,0.114988705543999,0.05704942737130292,0.023100021082352516,0.011598792572359793,0.03265837124888489
1880,0.03155342544836012,1.221310174145847e-06,1.5244134819128341e-05,1.5132836592318023e-06,0.021249037389808788,0.022764472258831842,0.0048240480348028855,1.3986014312028307e-07,3.42503337201927e-08,1.2533426358902555e-07,0.00624214357060588,0.0912047047984501,1.6312204341296314e-05,0.03514083141038192,0.049666789308991585,0.027211749960799364,0.114988705543999,0.05704942737130292,0.023100021082352516,0.011598792572359793,0.03265837124888489
1883,0.01999082315279923,0.3083532877583119,0.21142937477027934,0.1464142726541413,0.7368949025241421,0.08513746045577174,0.17212582838700113,0.004310256510728591,0.001117336794176764,0.0008199948232555235,0.028135823506359448,0.0912047047984501,0.02468205263779594,0.008876990277582078,0.10462754044068692,0.007911743115341104,0.11971953653686788,0.05704942737130292,0.023100021082352516,0.03287780913140236,0.9704980811106045
1886,0.019849182861305194,0.00019149554947390425,0.0003438399298092281,6.331777043702637e-05,0.6584417829700242,0.002382399752400827,0.008038191685552797,0.022441504244317755,0.004933618034476752,0.005119018806414691,0.0457141926625027,0.0912047047984501,0.3243220591626777,0.03514083141038192,0.049666789308991585,0.027211749960799364,0.114988705543999,0.05704942737130292,0.023100021082352516,0.011598792572359793,0.03265837124888489
1884,0.019849182861305194,0.008501230181781528,0.012881293922163447,0.04722215381104309,0.6421770674328333,0.0031308988580642746,0.007067113537971067,0.0009926340557723555,0.00013276421928025894,0.00013046039295162487,0.022892458206137042,0.027624331466541644,0.03666364797138052,0.01070875017613076,0.0063742793917003415,0.013701752540865466,0.1819132649337196,0.02555383141591892,0.0023671396890156677,0.004638145200166072,0.03265837124888489
1891,0.019849182861305194,7.373873304256748e-06,1.0162756546085561e-05,7.859926713692636e-06,0.00020062959174016286,3.031228371310565e-06,5.584874900567561e-06,0.08444053809884704,0.00038038454709580057,0.0010114963082919314,0.0457141926625027,0.0912047047984501,0.030084259019234432,0.03514083141038192,0.049666789308991585,0.027211749960799364,0.114988705543999,0.05704942737130292,0.023100021082352516,0.011598792572359793,0.03265837124888489
1889,0.019849182861305194,0.01789800771188777,0.015128956911606036,0.004091412045477963,0.5264108245434559,0.05907412266338698,0.1543908976553379,0.004642517590734676,0.0003121642723128111,0.00042640065342695215,0.00011872301506015623,0.005211417120912285,1.0687306292573447e-05,0.03514083141038192,0.049666789308991585,0.027211749960799364,0.01925274451118433,3.4161778297819036e-09,0.023100021082352516,0.0012024274924897816,0.03265837124888489
1888,0.03155342544836012,0.07386858267488454,0.11586558738192147,0.04167221076749505,0.6211286596347647,0.03157279887679886,0.06388401986584936,0.0019433333786324795,0.0015183891172771526,0.0012289151028236464,0.00029772760205806526,0.2827867409398605,0.004338483864979948,0.03514083141038192,0.014297929476296033,0.0001490937904718528,0.05274167518641218,0.09839943794692015,0.050956325492420074,0.012277766205859653,0.9704980811106045
1885,0.019849182861305194,0.029219322497793326,0.09153764200335032,0.07232585252674135,0.6584417829700242,0.0004382698091486873,0.0018472936643092821,0.00015265734621578895,5.3815751658017653e-05,4.215372192270456e-05,0.023958068380270776,0.04314096447505427,0.030084259019234432,0.03514083141038192,0.004789549374781202,0.0004321769629179925,0.00011621269676841562,0.000343094938271788,0.000305778688177686,0.0009439087891454557,0.9704980811106045
1892,0.019849182861305194,0.0015358714672376122,0.0005183005838503636,0.00023964009342212835,0.6584417829700242,0.004103813134814065,0.007317710726397395,0.00299764575752088,3.284453644063255e-08,2.6188481185063223e-08,0.004564374640464547,3.920611807474005e-05,5.0624082438505805e-05,0.03514083141038192,0.049666789308991585,0.027211749960799364,0.114988705543999,0.05704942737130292,0.023100021082352516,0.00019830792704579535,0.03265837124888489
1890,0.019849182861305194,0.02894034012587724,0.01053030957450232,0.017172399903175765,0.6584417829700242,0.025569941078212456,0.06100902897738019,0.022441504244317755,0.004933618034476752,0.005119018806414691,0.009722768487696256,3.920611807474005e-05,0.030084259019234432,0.03514083141038192,0.049666789308991585,0.027211749960799364,0.014468611557580353,0.05704942737130292,0.023100021082352516,0.00028634014032978127,0.03265837124888489
1887,0.019849182861305194,0.11473675040257206,0.06404738554618888,0.07040447781320891,0.7789917181202793,0.004942054072808253,0.016086092708217214,0.0008791375496302458,0.00018289852866244907,0.0003314665087412733,0.00023226283143541924,0.0912047047984501,0.013296134007571112,0.005072565872904044,0.045992529814678794,0.056948931476174386,0.114988705543999,0.019641613689508945,0.000950929397922821,0.0033432040364314414,0.9704980811106045
1894,0.03155342544836012,0.027605547136997647,0.04470596604623038,0.04992922006393201,0.6584417829700242,0.0009996345811864847,0.00632682874080618,0.00537228450751246,0.0042735396802255,0.003157639910355336,0.0457141926625027,0.015555839126587374,0.00019180902346144975,0.0009863322530646753,0.0016200893409429255,3.4731840418853545e-05,0.1340719353976798,0.0002579528549845677,0.0011284185845726717,0.0030466316128996505,0.9704980811106045
1900,0.019707542569811165,0.008175545133028284,0.010183082059177732,0.006602597641740675,0.6584417829700242,0.024938596333445313,0.047177660912049925,0.05713079387251267,0.013191073887787837,0.011547524085858324,0.0457141926625027,0.005211417120912285,1.574971453642403e-05,0.05861631675355784,0.049666789308991585,0.027211749960799364,0.114988705543999,6.289320031741676e-05,0.00029123039418999327,0.00016318421592106686,0.03265837124888489
1896,0.019707542569811165,0.006473051596331237,0.004798514882510065,0.06377590658241532,0.6584417829700242,0.0006521664744284358,0.0014158620782404382,0.022441504244317755,0.004933618034476752,0.005119018806414691,0.004565424888430129,0.05176131614645018,0.03192354638572176,0.005495279695646048,0.05550090991619363,0.15354770292757255,0.23453872742336337,0.00015197550311350755,0.023100021082352516,0.002365727534762897,0.03265837124888489
1898,0.03155342544836012,0.27190805757271297,0.44509147327787857,0.3953295980029047,0.8421369415144853,0.08164682221737324,0.09912482121579708,0.0033201399375323995,0.0008701086838022197,0.0009654119088643644,0.2000681456465294,0.0912047047984501,0.00019518396229068348,0.003945329012258701,0.12839849069447398,0.010741993901014131,0.08623060586164004,0.40663621280323037,0.11953222209055281,0.07330504139634186,0.03265837124888489
1895,0.03155342544836012,0.12129696346562305,0.11456475454402253,0.06894741816902412,0.768467514221245,1.560061337589189e-05,5.974853234141675e-05,0.022441504244317755,0.004933618034476752,0.005119018806414691,0.0457141926625027,0.04314096447505427,0.001669469740860947,0.03514083141038192,0.009543739425538615,0.000465145239157872,0.0479575422328082,0.0012152184920280356,0.001481280842383254,0.008376445489715573,0.9704980811106045
1901,0.019707542569811165,0.07349613655810203,0.14403505473491296,0.06122104159710692,0.6632254752309019,0.012487489335166265,0.02129851422748486,0.06781568922647294,0.014343982252127992,0.014342124156339972,0.0011368452726592292,0.12244819985189663,0.11975801688594394,0.03514083141038192,0.06025509996695104,0.005568775486225537,0.06230994109362014,0.0013462651232851674,0.001892071761708467,0.0393602585454556,0.03265837124888489
1902,0.019707542569811165,0.004946593256391086,0.0053235906373911525,0.0726522529460269,0.6584417829700242,0.0004808228568836404,0.0012121585807895643,0.022441504244317755,0.004933618034476752,0.005119018806414691,0.00809342166800881,0.0912047047984501,0.04587329354655447,0.03514083141038192,0.09828862037301037,0.15261963246534094,0.17712913198011562,5.879925280620613e-06,2.380629925258801e-06,0.011598792572359793,0.03265837124888489
1897,0.019707542569811165,0.20666383481997436,0.2804548172312925,0.12271002969683863,0.6584417829700242,0.05137023498914914,0.05835083715509425,0.0003278321754739435,0.00016891037713173243,0.00017036293879692704,0.02080469913797089,0.12589634052045498,0.003972865491812961,0.03514083141038192,0.10304281042376778,0.0053086186481060595,0.06230994109362014,0.280171616147975,0.02432210240306075,0.020260594096099073,0.9704980811106045
1899,0.019707542569811165,0.00557812389533718,0.002352678140418807,0.009769984200060703,0.5264108245434559,0.02091992776767196,0.02132730522050675,0.022441504244317755,1.9200762643490564e-05,2.2975440095857492e-05,0.13977338360397168,0.0912047047984501,9.67482464380333e-05,0.03514083141038192,0.009543739425538615,0.0034128701469644425,0.114988705543999,0.05704942737130292,0.023100021082352516,3.218460265496493e-05,0.03265837124888489
1893,0.019707542569811165,0.26256109660493665,0.22250000423448188,0.12613488793789537,0.6737496791299362,0.04319283952189425,0.053288019669801005,0.016759837220509027,0.0008051687730712075,0.000867064965175529,0.03431498704268027,0.020728050129424917,0.0653675027140133,0.03514083141038192,0.10145808040684864,0.024837228731929513,0.114988705543999,0.002101536947902593,0.0007967174816532787,0.011598792572359793,0.03265837124888489
1903,0.019565902278317143,0.010379758681670702,0.005266001683630001,0.08074503856515734,0.6584417829700242,0.00040030526360311237,0.0026357560317371107,0.022441504244317755,0.00033077298130201904,0.0004102458206052371,0.025592395235472135,0.0912047047984501,0.021664294834656123,0.047203043539523745,0.045992529814678794,0.017949514717970093,0.11971953653686788,0.000895067287296629,0.0004454423104595356,0.0008677604014389038,0.03265837124888489
1910,0.019565902278317143,0.08694379556667765,0.011631274866994923,0.005822993543199806,0.6584417829700242,0.024938596333445313,0.047177660912049925,0.022441504244317755,0.004933618034476752,0.005119018806414691,0.0457141926625027,0.027624331466541644,0.06481851266445796,0.03514083141038192,3.535932402378718e-05,0.0006450080375993544,0.03838927632560024,0.05704942737130292,0.023100021082352516,0.011598792572359793,0.03265837124888489
1907,0.019565902278317143,0.3020436429788378,0.2504560537000056,0.1152290337855748,0.7474191064231764,0.037159563146267914,0.07230390886357199,0.00013053613357893085,7.411546437486619e-05,8.318604261939246e-05,0.028399284573664828,0.35864583564814445,0.03052407175119951,0.06298435958855855,0.11096646050836348,0.010214314750851227,0.06709407404722412,0.07863929176878012,0.006665763790724642,0.04993630369583972,0.03265837124888489
1909,0.019565902278317143,0.10820988595072298,0.10800130760800894,0.06724893832192387,0.6842738830289705,0.024938596333445313,0.047177660912049925,0.23526571643976027,0.002454103505921968,0.0026409366746249154,0.0457141926625027,0.11727598884905908,0.0033462518491852336,0.03514083141038192,0.049666789308991585,0.0019459374628938316,0.114988705543999,0.0007705954318906955,0.002452313337452705,0.005918304377185126,0.03265837124888489
1904,0.019565902278317143,0.12489545941679496,0.09293671482119477,0.06329825784495684,0.7579433103222107,0.01492604780366288,0.023446123305628393,0.0008158275248444644,0.002277855889388953,0.0014062560541863443,0.002771626741465334,0.017279909460866556,0.0005990516421889853,0.03514083141038192,3.535932402378718e-05,1.4730947847900849e-06,0.114988705543999,0.012296269735842635,0.001103818742011664,0.003421304246945313,0.03265837124888489
1908,0.019565902278317143,0.13878961648555013,0.08528754672750771,0.0710065436253206,0.631652863533799,0.0553243548948547,0.1106245440423074,0.01611417286979424,0.0005003422087587721,0.0006027803529004414,0.03780338044753069,0.0912047047984501,0.007628486733677952,0.03395801042694096,0.049666789308991585,0.00446080072992469,0.14842433425849175,0.016761827704905814,0.005384984890935408,0.005006448249292742,0.03265837124888489
1911,0.019565902278317143,0.1111266673032381,0.2870707717427942,0.12045153578908421,0.6584417829700242,0.03599256864988606,0.09441474956474083,0.02372787934097621,0.011390767930664313,0.008428067894323347,0.0021863272266631996,0.10520749650910481,0.0018860283157367773,0.010286036353388758,0.045992529814678794,0.0028811659209107034,0.16756086607290765,0.030884191386413556,0.01612347745490558,0.03000972608318909,0.03265837124888489
1906,0.019565902278317143,0.03666357961075884,0.036514784270085414,0.021570772200024704,0.7053222908270391,0.005886189691695195,0.009584961305643607,0.004494009428764789,0.0012539526424035123,0.0013448073470528083,0.04501110040560394,0.0912047047984501,0.14402382706813438,0.018176694377906158,0.003204819357862064,0.0018145623054672004,0.114988705543999,0.024586979300649518,0.009936749308030235,0.011598792572359793,0.03265837124888489
1905,0.03155342544836012,0.004547001074397233,0.004950956230701348,0.1663441117158905,0.7579433103222107,6.91726338838737e-05,0.00033193094128861745,0.022441504244317755,0.004933618034476752,0.005119018806414691,1.0645146568592884e-07,0.06382980848640446,0.007622299345824357,0.03514083141038192,0.0998733503899295,0.0340243399658769,0.09579887176884799,7.1849052115973005e-06,3.7032021059581343e-06,0.000609942352435667,0.03265837124888489
1915,0.019424261986823108,0.10319189042436185,4.5732404457385025e-05,1.0749269317465196e-06,0.6584417829700242,0.027284581217037123,0.005926162112163739,0.0,9.371981863734322e-10,2.238111849804028e-09,0.0457141926625027,0.0912047047984501,6.1873878535951534e-06,0.03514083141038192,0.049666789308991585,0.027211749960799364,0.114988705543999,0.05704942737130292,0.023100021082352516,0.011598792572359793,0.03265837124888489
1916,0.019424261986823108,0.07958556899982312,0.05778035234276945,0.05131448068795232,0.6737496791299362,0.037781654858152165,0.04931178132249003,0.0034521679126379465,0.0010413151112907317,0.0009823981101992993,0.002279455523212081,0.01210769845802901,0.0022178973006114263,0.0460758066788784,0.003204819357862064,0.003702966080498738,0.03838927632560024,0.054251060911618354,0.005523325941036558,0.005637223694117027,0.03265837124888489
1918,0.019424261986823108,0.0038130749402749955,0.02105892535624696,0.013501917046417322,0.6584417829700242,0.00046575567059512065,0.00197003252419302,0.8233986205920425,0.7848053452338577,0.9211586303837875,0.0018628245147570336,0.013831768792308193,0.00012037281824266935,0.0022544737212906864,0.01746738951013431,0.004382975680097259,0.05274167518641218,7.340409626408972e-05,0.023100021082352516,0.0028781378929782523,0.03265837124888489
1914,0.03155342544836012,0.03302058069573889,0.09165620749638799,0.027473218853030626,0.6842738830289705,0.0012554907669676428,0.00909509716350302,4.708624818382863e-05,3.4187456241870553e-05,1.730819359893562e-05,0.004005082480782944,0.03796875347221673,0.027976555424932922,0.06523883330984924,0.049666789308991585,0.0020650714101369963,0.033605143371996264,0.002110089690717235,0.0005247966413014956,0.0017629600647681232,0.9704980811106045
1912,0.03155342544836012,0.19679179759697396,0.09328224854376169,0.1550484440789066,0.768467514221245,0.017777473017689862,0.10934310412546683,0.003960606152927882,0.004723377386318464,0.0031870882057372096,0.003544218281920641,0.14658518453180516,0.0010484809962819424,0.01070875017613076,0.049666789308991585,0.00044170020948445236,0.11015127062965993,0.006620266358415194,0.0068384917175239755,0.0037637194830797936,0.9704980811106045
1917,0.019424261986823108,0.029287997546656227,0.01091141294498053,0.011255262582102642,0.5685076401395931,0.04122078335037541,0.09724916986772543,0.022441504244317755,0.004933618034476752,0.005119018806414691,0.03553572402672399,0.008659557789470647,0.030084259019234432,0.03514083141038192,0.049666789308991585,0.027211749960799364,0.114988705543999,0.05704942737130292,0.023100021082352516,0.0005408824028032507,0.03265837124888489
1913,0.019424261986823108,0.0029717916946007503,0.005633554712046762,0.18994356454453842,0.7474191064231764,0.024938596333445313,0.047177660912049925,0.022441504244317755,0.004933618034476752,0.005119018806414691,0.0457141926625027,0.02417619079798328,0.0010569183433550267,0.0008454276454840073,0.020636849543972585,0.026658575572532296,0.1819132649337196,0.0001235529035697221,3.4651391134322546e-05,0.00032666416257051554,0.03265837124888489
1923,0.019282621695329072,0.1028105713008974,0.14752596160849335,0.037535956734694155,0.7158464947260735,0.0067129924262331235,0.017375508725131297,7.356643528126888e-05,3.3867019661965964e-05,3.0493849484091123e-05,0.013217728960285485,0.02417619079798328,8.268600131622614e-05,0.009299704100324081,0.01746738951013431,0.0003098686001526749,0.114988705543999,0.015166951606529398,0.008369765788337665,0.001780148844642375,0.9704980811106045
1919,0.019282621695329072,0.009313493004977743,0.009317553960002778,0.11400745937539511,0.7263706986251078,0.0013698070038166902,0.002142136542680625,0.022441504244317755,0.004933618034476752,0.005119018806414691,0.0013039817558506716,0.008659557789470647,0.0007329242157485896,0.03514083141038192,0.009543739425538615,0.004746373640035263,0.08623060586164004,0.00021871668613839064,6.348346467356802e-05,0.0014933218860366422,0.9704980811106045
1920,0.019282621695329072,0.0072854417123262485,0.004419105304789538,0.005496307239091992,0.6584417829700242,0.01070864159420711,0.15524852901937908,0.022441504244317755,0.004933618034476752,0.005119018806414691,0.0457141926625027,0.0017632764523539215,0.00023962065687559413,0.03514083141038192,0.049666789308991585,0.027211749960799364,0.03838927632560024,0.05704942737130292,0.023100021082352516,0.0002955942372763742,0.03265837124888489
1927,0.03155342544836012,0.007164177920896863,0.009019446434650934,0.03125486135228408,0.7053222908270391,0.0032232711285968534,0.010824482563747734,0.022441504244317755,0.00276703112615758,0.004006885354838091,0.003692675413658403,0.0912047047984501,0.0016272830054955255,0.03514083141038192,0.009543739425538615,0.0019063921296570724,0.06709407404722412,0.05704942737130292,0.023100021082352516,0.011598792572359793,0.03265837124888489
1928,0.019282621695329072,0.25838418497880844,0.24558470572891522,0.1632673239636476,0.7368949025241421,0.06373955328492076,0.07266647637435826,0.0004576456983134195,0.00025507011619902407,0.00018890140361438933,0.0214901211947207,0.3517495543110277,0.024108313036826208,0.03514083141038192,0.16643201110053332,0.01855516415265752,0.14364020130488778,0.07582061642290283,0.08682316046080531,0.07846847261566668,0.03265837124888489
1924,0.019282621695329072,0.16334909739732567,0.15049179272719265,0.08780098854626094,0.6584417829700242,0.07958454414752428,0.1405042346030054,0.024950886362491525,0.017197907071332546,0.02748303411013036,0.08022538943039893,0.45346970403349945,0.1495384771151023,0.03514083141038192,0.049666789308991585,0.03553158565229747,0.0479575422328082,0.05704942737130292,0.023100021082352516,0.011598792572359793,0.03265837124888489
1925,0.019282621695329072,0.05588903890372476,0.07127988062148645,0.036371570724361965,0.7368949025241421,0.0034328096449487973,0.013215258378941271,0.00639391623295842,0.0008762315699534676,0.0008836511661870849,0.0030616282442980165,0.056933527149287726,0.021618170670656595,0.0049316612653233765,0.02697576961164914,0.0032768889748586087,0.09101473881524401,0.0013922359451049766,0.0007022858279513462,0.007752990517844616,0.9704980811106045
1921,0.019282621695329072,0.019131287846851135,0.04867791006299215,0.016783779511170726,0.021249037389808788,0.0034783745003146567,0.007938193537548668,0.001023356667211111,0.00037712139341051853,0.0004544849182504936,0.011720988429607608,0.0912047047984501,0.030084259019234432,0.03514083141038192,0.049666789308991585,0.0179589342254672,0.09101473881524401,0.05704942737130292,0.023100021082352516,0.0046401334206015,0.9704980811106045
1929,0.019282621695329072,2.788763335112146e-07,6.097653927651336e-05,9.148314312736338e-06,0.6584417829700242,0.022924605759407836,0.016427877423037293,0.022441504244317755,0.004933618034476752,0.005119018806414691,0.0457141926625027,0.0912047047984501,5.624898048722867e-07,0.03514083141038192,0.049666789308991585,0.027211749960799364,0.114988705543999,0.05704942737130292,0.023100021082352516,2.274851756782932e-07,0.03265837124888489
1922,0.019282621695329072,0.003989119012493092,0.010006927612378914,0.002115109328092793,0.5474592323415245,0.012462659826663598,0.012419461851083674,0.0007295804365869565,0.0001260589496560151,0.00014383628834401373,0.05980733230427863,0.027624331466541644,0.0006856750721393175,0.03514083141038192,0.049666789308991585,0.027211749960799364,0.114988705543999,0.05704942737130292,0.023100021082352516,0.004845620779791703,0.03265837124888489
1926,0.019282621695329072,0.056643809525605965,0.0317738583413365,0.06361417963255667,0.6584417829700242,0.0030557300552646475,0.004980376386545497,0.0011328438492504392,0.0003031433989696263,0.000340530625916597,0.0457141926625027,0.015555839126587374,0.0,0.03514083141038192,0.01588265949321517,0.2722405931434824,0.03838927632560024,0.0016110394021602436,0.00029863679840190955,0.001497066292028307,0.9704980811106045
1934,0.03155342544836012,0.26173777612490845,0.1764356163965914,0.14892753949191018,0.768467514221245,0.06159883521216533,0.17069900518934378,0.028807832839343423,0.0028815046448332346,0.0022894319388855697,0.024121708838200612,0.1534814658689219,0.01443686333185211,0.012963223897421447,0.049666789308991585,0.012153571417678827,0.04317340927920422,0.17194605510036168,0.044556398710016,0.019266001609812494,0.03265837124888489
1939,0.019140981403835043,0.10568592036557509,0.045246285935930594,0.07323394088800697,0.6584417829700242,0.057933772748933486,0.44276178868393284,0.005046177273803666,0.0028095201561345938,0.0015420771966510151,0.01827913674277499,0.032796542469379186,0.005244654940629202,0.0019726645061293505,0.011128469442457755,0.005022817512042913,0.057525808140016156,0.0016963973878863063,0.00911463844050753,0.005677870745307225,0.03265837124888489
1930,0.019140981403835043,0.20171362434601453,0.14362515688755417,0.13986959908919078,0.7263706986251078,0.09278158089331275,0.12639987376898842,0.00023501166048978228,0.0006303406283912902,0.00046393585146962117,0.07335893201999676,0.0912047047984501,0.02748887676410865,0.10032408059743554,0.09194970030533381,0.01009576174239643,0.114988705543999,0.3504123652202294,0.06879888226779864,0.03744895539762766,0.03265837124888489
1936,0.019140981403835043,0.0719805826565058,0.0982179606396439,0.11716219457738015,0.6632254752309019,0.0017908593157385697,0.007392496694893501,0.003386690055633801,0.0013410780790020268,0.001722046364473966,8.91791666594916e-06,0.11900005918333827,0.098885707696548,0.08848809356065944,0.08085659018689985,0.007368046652870339,0.14842433425849175,0.014031535028605067,0.0006816537019324366,0.010711962993148392,0.03265837124888489
1935,0.03155342544836012,0.2373677454359296,0.17580383169797642,0.1566129163685158,0.7053222908270391,0.028212644182154443,0.054183734103207266,0.0008672261274411684,0.00016079330363955212,0.00019545128939368794,0.07179091633431402,0.32933663996539836,0.11157210275563756,0.03514083141038192,0.507148964738148,0.024351273435459748,0.14364020130488778,0.042190055827321576,0.007680970196629451,0.042796831597392435,0.03265837124888489
1932,0.03155342544836012,0.20889095803605826,0.16814111326222791,0.11169045437401548,0.6842738830289705,0.004477049684672354,0.014658932492246892,0.04790361417024741,0.001817923536430725,0.0013932449624503324,0.0003019494452384134,0.42416050835075336,0.0369583926291336,0.024517401719036214,0.06342456000078932,0.003410048444278084,0.2249704615161554,0.2472809210982344,0.147253599512447,0.029668543816706788,0.9704980811106045
1933,0.03155342544836012,0.23763749218977223,0.29505869838801746,0.17283351802699923,0.7368949025241421,0.03486434150467202,0.054839700128166455,0.004725408035557297,0.0034414796665930914,0.002435590928559627,0.02230780233859908,0.37588653899093627,0.014463300352681107,0.033535296604198954,0.16484728108361418,0.021227046875058678,0.3397896524026509,0.236773811643068,0.1611212978559518,0.06907724305547132,0.03265837124888489
